40,MASrI3,MA,Sr,I,6.566,-0.02,6.547047972,0.407293296,3.763,4.7957,1.732841349,3.797172314,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
41,MASrBr3,MA,Sr,Br,6.107,-0.026,6.092596981,-0.037092651,4.31,5.5491,1.646087113,3.338185272,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
42,MASrCl3,MA,Sr,Cl,5.774,-0.006,5.760207849,-0.025781377,5.106,6.5005,1.589358716,3.089537354,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
43,MACaI3,MA,Ca,I,6.331,0.091,6.284420432,0.458075431,3.599,4.7801,1.809699676,4.126487405,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
44,MACaBr3,MA,Ca,Br,5.888,-0.064,5.862749504,-0.086480305,4.375,5.64,1.703879879,3.416587112,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
45,MACaCl3,MA,Ca,Cl,5.575,-0.06,5.551304338,-0.104086616,5.25,6.6855,1.632561505,3.140638067,2.17,267,180.65,0.7,32.07,8.68,926.3,6.13,23.85,2.55,73,7,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
46,CsBaI3,Cs,Ba,I,6.77,0.269,6.805612787,0.319602427,3.512,4.4475,1.710711337,4.039057666,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
47,CsBaBr3,Cs,Ba,Br,6.354,0.278,6.353729567,0.325027325,3.997,5.1203,1.614124623,3.512251747,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
48,CsBaCl3,Cs,Ba,Cl,6.04,2.024,6.03957796,2.120499537,4.668,5.9307,1.553424292,3.166302925,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
49,CsSrI3,Cs,Sr,I,6.476,0.038,6.476212025,0.043558983,3.612,4.5845,1.757676509,3.895586408,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
50,CsSrBr3,Cs,Sr,Br,6.018,-0.031,6.017870267,-0.036994215,4.166,5.3194,1.659433123,3.395208339,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
51,CsSrCl3,Cs,Sr,Cl,5.734,1.612,5.733922638,1.682605846,4.94,6.2377,1.58206193,3.115268278,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
52,CsCaI3,Cs,Ca,I,6.218,0.034,6.218288897,0.015271645,3.714,4.7383,1.840991198,4.078663518,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
53,CsCaBr3,Cs,Ca,Br,5.759,-0.221,5.759409905,-0.243799175,4.4,5.5737,1.727353974,3.419952217,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35,4,17,7,1
54,CsCaCl3,Cs,Ca,Cl,5.451,1.389,5.451228143,1.422870549,5.367,6.6944,1.646047229,3.150736413,1.74,944,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55,6,1,1,1,1,1757,1112,1.55,40.08,-156,589.8,8.53,154.67,1,20,4,2,2,2,1.81,239.18,172.17,3.21,35.45,348.8,1251.1,3.21,10.2,3.16,17,3,17,7,1
55,RbBaI3,Rb,Ba,I,6.758,2.752,6.777085768,2.785625441,3.232,4.1846,1.696915293,4.147880823,1.61,961,312.63,1.53,85.47,46.89,403,2.34,69.2,0.82,37,5,1,1,1,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2,2,2,2.2,457.5,386.7,4.93,126.9,295.3,1008.4,7.76,20.9,2.66,53,5,17,7,1
